productId,title,description,mrp,categories,sellerName
LINE67JC7UAWYMSR,Calibra Casual Lingerie Set,100% Cotton single jersey fabirc with print with black backgroung for exotic look with comfort.Round cups.Ideal for all season.,230,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978FPZBCY7V,Calibra Casual Lingerie Set,100% COTTON PRINT,200,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINE4YNHRSZFAAWA,Calibra Casual Lingerie Set,Satin four way stretch fabric for more comfort and durabality.,270,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINE4YNGXHAPH5CZ,Calibra Casual Lingerie Set,Satin four way stretch fabric for more comfort and durabality.,270,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF977TSNVF3HY,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978KFW6GAGV,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978THKGHGNE,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF97843YSFEZZ,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978ZQYM2BWG,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978KRG35HEF,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978G2NXEMYY,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978PQAGQGF4,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978FF48NGQU,Calibra Casual Lingerie Set,100% COTTON PRINT,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINEF978FQMBYCFY,Calibra Casual Lingerie Set,100% COTTON PRINT,190,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINE4YNGGGFYFPKQ,Calibra Casual Lingerie Set,Satin four way stretch fabric for more comfort and durabality.,270,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINE4YNGJWR2Z4Z4,Calibra Casual Lingerie Set,Satin four way stretch fabric for more comfort and durabality.,270,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINE3P7TNGZZKUZG,Urbaano Wedding Lingerie Set,"Urbaano is catering to the needs of its customers through innovative and premium quality innerwear keeping in mind the changing needs of today?s active woman. This bra & panty set is as beautiful as its name implies. Made from lycra stretch interlock knit and delicate jacquard lace all over, it is a marvel of exquisite fitting and comfort. Integrated panels under the cups encircles the bust and also gives lift and support. Broad lycra waist band and shoulder strap elastic The panty has an exquisite lace at the center for elegant look .A double hook and eye closure this non padded bra and panty set assures a chic fit. Perfect Formal Wear & Comfortable for everyday wear. .",1890,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,C M GOEL
LINEYJYXNQTVEHGZ,Urbaano Formal Lingerie Set,"Urbaano is catering to the needs of its customers through innovative and premium quality innerwear keeping in mind the changing needs of today?s active woman.This is especially crafted soothing satin rich lace set for all the romantic, stylish ladies and girls . They come in pop vibrant colours . An intricate lace pattern on the cups and at the center give a delicate look to the bra. It comes with fully adjustable and stretchable straps, this non padded, non wired bra gives utmost support and comfort, beautiful lingerie set that looks gorgeous, and panty is designed to suit your contours.",500,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,C M GOEL
LINEYJYWCRKFHZMV,Urbaano Formal Lingerie Set,"Urbaano is catering to the needs of its customers through innovative and premium quality innerwear keeping in mind the changing needs of today?s active woman.This is especially crafted soothing satin rich lace set for all the romantic, stylish ladies and girls . They come in pop vibrant colours . An intricate lace pattern on the cups and at the center give a delicate look to the bra. It comes with fully adjustable and stretchable straps, this non padded, non wired bra gives utmost support and comfort, beautiful lingerie set that looks gorgeous, and panty is designed to suit your contours.",500,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,C M GOEL
LINE98Y63VMY5RBQ,Urbaano Beach Wear Lingerie Set,"Urbaano’s seductive satin honeymoon halter neck bra & panty set in strings. Made of vibrant color which is all the more necessary for your HONEYMOON wardrobe. This piece is both comfortable as well as feminine, making it a perfect choice. The bra is a soft satin cup bra with strings on the neck as well as at the back which can be tied according to your comfort and the panty in strings gives you a fuller shape. It fits to your curves and is styled to look great. It can be also worn under your fancy t-shirt, wide neck dresses. Real Hot stuff for beach wear / pool wear / nightwear /Honeymoon. Ideal, as a Gift for your beloved.",450,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,C M GOEL
LINEYJYXNVGHKHZA,Urbaano Formal Lingerie Set,"Urbaano is catering to the needs of its customers through innovative and premium quality innerwear keeping in mind the changing needs of today?s active woman.This is especially crafted soothing satin rich lace set for all the romantic, stylish ladies and girls . They come in pop vibrant colours . An intricate lace pattern on the cups and at the center give a delicate look to the bra. It comes with fully adjustable and stretchable straps, this non padded, non wired bra gives utmost support and comfort, beautiful lingerie set that looks gorgeous, and panty is designed to suit your contours. Two Bra & Panty sets (One Red & One Pink)",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,C M GOEL
LINEYGT3SDSZRDKY,Calibra Casual Lingerie Set,100% COTTON WITH LACE,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINE5P54Y8BGKYUT,Urbaano Wedding Lingerie Set,"This is especially crafted soothing Lycra rich Romantic lace set for all the romantic, stylish ladies and girls . They come in pop vibrant, Dreamy colours. An intricate soft lace pattern on the cups , a pretty flower at neck bridge for a trendy look. A soft lace encircling the panty belt adds a romantic touch to the set and is a perfect buy for the blushing bride. It comes with fully adjustable and stretchable straps, this non padded, non-wired bra gives utmost support and comfort, beautiful lingerie set that looks elegant, and is designed to suit your contours. It is a REAL HOT HONEYMOON essential in your wardrobe. NOTE :The final product delivered might vary Lace Patterns from the one displayed here as products are procured in batches. The overall pattern of the product remains same. The color may seem to vary due to photo graphic lights & monitor display settings",690,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,C M GOEL
LINEYGT3WMMC5SMG,Calibra Casual Lingerie Set,100% COTTON WITH LACE,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINE7PY9FMJGZXJ7,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINE7PY9JGNTYGZS,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINE7PY9W7HG7NNH,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINE7PY9AFJGAWPG,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINE7PY9GMBGZBAM,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINE7V5JZYZGYCDB,"Hemali Casual, Festive, Wedding Lingerie Set","Hemali women's non padded Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1200,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWYJB7E7JMG,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWYTDFH34HS,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7V5JBDFSREHU,"Hemali Casual, Festive, Wedding Lingerie Set","Hemali women's non padded Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1200,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWY27YAG7RS,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWYBAGZXUDV,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWYFACFVFDW,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWYHUKYH5YX,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWY7X3JCVZP,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWYTAGBUMRH,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWYZGANTUZ8,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7TWYVPYCWKJU,"Miss Mary Casual, Festive, Wedding Lingerie Set","Miss Mary women's Fashionable bra & Panty Set comes in pure cotton material in B cup size, available in of 3 different colors",1000,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Dimple Makhija
LINE7PY9VZVE2XKZ,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINE7PY9EZE7QU3F,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINEYGT3UXFQ8YBP,Calibra Casual Lingerie Set,100% COTTON WITH LACE,210,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,DHIRAJ MAKHIJA
LINE7PY9XFGUDRMU,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINE7PY9DYMNXGZZ,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
LINE7PY9FEGDWYY7,Fashigo Casual Lingerie Set,Fashigo Brings You A Range Of Trend Setting Lingerie Sets Collection That Fuses Style With Comfort Making It A Perfect Choice,999,Apparels>Women>Lingerie & Sleepwear>Lingerie Sets,Anish Nagpal
